STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/8/26,0,"T,,s",,,65,",,s",82,",,s",54,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/8/27,0,",,s",,,65,",,s",81,",,s",55,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/8/28,0,",,s",,,63,",,s",82,",,s",50,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/8/29,0,",,s",,,61,",,s",78,",,s",48,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/8/30,0,",,s",,,60,",,s",77,",,s",48,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/8/31,0,"T,,s",,,62,",,s",80,",,s",47,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/9/1,0,",,s",,,64,",,s",79,",,s",48,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/9/2,1.17,",,s",,,60,",,s",73,",,s",53,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/9/3,0.03,",,s",,,54,",,s",64,",,s",45,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/9/4,0,"T,,s",,,58,",,s",72,",,s",49,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/9/5,0,",,s",,,58,",,s",68,",,s",52,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/9/6,0.05,",,s",,,51,",,s",59,",,s",45,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/9/7,0,"T,,s",,,52,",,s",68,",,s",41,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/9/8,0,"T,,s",,,57,",,s",71,",,s",45,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/9/9,0,",,s",,,57,",,s",72,",,s",43,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/9/10,0,",,s",,,57,",,s",70,",,s",46,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/9/11,0.04,",,s",,,57,",,s",64,",,s",53,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/9/12,0.31,",,s",,,51,",,s",57,",,s",48,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/9/13,0.13,",,s",,,50,",,s",54,",,s",46,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/9/14,0.01,",,s",,,54,",,s",66,",,s",46,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/9/15,0,",,s",,,54,",,s",69,",,s",42,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/9/16,0,",,s",,,56,",,s",72,",,s",44,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/9/17,0.02,",,s",,,56,",,s",70,",,s",46,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/9/18,0,",,s",,,55,",,s",74,",,s",41,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/9/19,0,"T,,s",,,53,",,s",69,",,s",45,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/9/20,0,"T,,s",,,55,",,s",71,",,s",41,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/9/21,0,",,s",,,55,",,s",70,",,s",41,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/9/22,0,",,s",,,58,",,s",76,",,s",42,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/9/23,0.04,",,s",,,54,",,s",68,",,s",48,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/9/24,0.03,",,s",,,51,",,s",57,",,s",49,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/9/25,0,",,s",,,50,",,s",65,",,s",40,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/9/26,0.03,",,s",,,54,",,s",71,",,s",40,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/9/27,0.16,",,s",,,51,",,s",63,",,s",47,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/9/28,0.01,",,s",,,49,",,s",63,",,s",40,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/9/29,0,",,s",,,52,",,s",69,",,s",39,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/9/30,0,",,s",,,53,",,s",67,",,s",40,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/10/1,0,",,s",,,53,",,s",67,",,s",43,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/10/2,0,",,s",,,53,",,s",70,",,s",38,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/10/3,0,",,s",,,54,",,s",70,",,s",39,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/10/4,0,",,s",,,53,",,s",71,",,s",37,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/10/5,0,"T,,s",,,52,",,s",63,",,s",45,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/10/6,0,",,s",,,53,",,s",72,",,s",39,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/10/7,0,",,s",,,54,",,s",73,",,s",37,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/10/8,0,",,s",,,54,",,s",74,",,s",38,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/10/9,0,",,s",,,55,",,s",77,",,s",39,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/10/10,0,",,s",,,58,",,s",75,",,s",47,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/10/11,0,",,s",,,56,",,s",73,",,s",41,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/10/12,0,",,s",,,55,",,s",65,",,s",45,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/10/13,0,",,s",,,54,",,s",63,",,s",48,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/10/14,0,",,s",,,52,",,s",56,",,s",49,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/10/15,0,"T,,s",,,48,",,s",51,",,s",45,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/10/16,0,"T,,s",,,43,",,s",50,",,s",40,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/10/17,0,"T,,s",,,37,",,s",44,",,s",29,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/10/18,0,",,s",,,32,",,s",48,",,s",22,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/10/19,0,",,s",,,36,",,s",50,",,s",27,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/10/20,0.04,",,s",,,34,",,s",43,",,s",29,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/10/21,0.02,",,s",,,29,",,s",36,",,s",25,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/10/22,0,",,s",,,32,",,s",44,",,s",26,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/10/23,0,",,s",,,37,",,s",51,",,s",26,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/10/24,0,",,s",,,38,",,s",55,",,s",24,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/10/25,0,",,s",,,42,",,s",63,",,s",26,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/10/26,0,",,s",,,44,",,s",60,",,s",33,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/10/27,0,",,s",,,45,",,s",68,",,s",30,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/10/28,0,",,s",,,47,",,s",70,",,s",31,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/10/29,0,"T,,s",,,37,",,s",56,",,s",32,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/10/30,0.02,",,s",,,35,",,s",46,",,s",27,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/10/31,0,"T,,s",,,32,",,s",40,",,s",29,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/11/1,0,"T,,s",,,28,",,s",33,",,s",26,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/11/2,0.02,",,s",,,30,",,s",45,",,s",20,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/11/3,0,",,s",,,30,",,s",44,",,s",20,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/11/4,0,",,s",,,30,",,s",43,",,s",19,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/11/5,0,",,s",,,35,",,s",57,",,s",20,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/11/6,0,",,s",,,38,",,s",50,",,s",28,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/11/7,0,",,s",,,36,",,s",52,",,s",24,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/11/8,0,",,s",,,41,",,s",57,",,s",27,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/11/9,0,",,s",,,41,",,s",63,",,s",26,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/11/10,0,",,s",,,42,",,s",54,",,s",31,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/11/11,0,",,s",,,40,",,s",51,",,s",28,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/11/12,0,",,s",,,41,",,s",55,",,s",31,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/11/13,0,",,s",,,38,",,s",50,",,s",27,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/11/14,0,",,s",,,41,",,s",56,",,s",29,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/11/15,0,",,s",,,38,",,s",51,",,s",26,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/11/16,0,",,s",,,35,",,s",53,",,s",24,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/11/17,0,",,s",,,35,",,s",45,",,s",26,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/11/18,0,",,s",,,33,",,s",48,",,s",21,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/11/19,0,",,s",,,31,",,s",52,",,s",18,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/11/20,0,",,s",,,34,",,s",56,",,s",19,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/11/21,0,",,s",,,36,",,s",59,",,s",22,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/11/22,0,",,s",,,39,",,s",57,",,s",24,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/11/23,0,",,s",,,38,",,s",60,",,s",24,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/11/24,0,",,s",,,41,",,s",59,",,s",26,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/11/25,0,",,s",,,39,",,s",51,",,s",29,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/11/26,0,",,s",,,33,",,s",42,",,s",31,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/11/27,0,"T,,s",,,18,",,s",31,",,s",14,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/11/28,0,",,s",,,14,",,s",22,",,s",8,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/11/29,0,",,s",,,16,",,s",31,",,s",7,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/11/30,0,",,s",,,20,",,s",32,",,s",10,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/12/1,0,",,s",,,21,",,s",36,",,s",11,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/12/2,0,",,s",,,26,",,s",38,",,s",18,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/12/3,0,",,s",,,21,",,s",29,",,s",18,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/12/4,0,",,s",,,18,",,s",25,",,s",12,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/12/5,0,",,s",,,17,",,s",32,",,s",7,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/12/6,0,",,s",,,21,",,s",39,",,s",9,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/12/7,0,",,s",,,22,",,s",38,",,s",11,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/12/8,0,",,s",,,23,",,s",45,",,s",10,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/12/9,0,",,s",,,28,",,s",48,",,s",13,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/12/10,0,",,s",,,28,",,s",39,",,s",16,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/12/11,0,",,s",,,24,",,s",40,",,s",12,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/12/12,0,",,s",,,25,",,s",42,",,s",13,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/12/13,0,",,s",,,26,",,s",33,",,s",21,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/12/14,0,",,s",,,22,",,s",42,",,s",11,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/12/15,0,",,s",,,25,",,s",47,",,s",12,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/12/16,0,",,s",,,24,",,s",44,",,s",12,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/12/17,0,",,s",,,25,",,s",44,",,s",12,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/12/18,0,"T,,s",,,24,",,s",33,",,s",17,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/12/19,0,",,s",,,28,",,s",41,",,s",19,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/12/20,0,",,s",,,24,",,s",43,",,s",10,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/12/21,0,",,s",,,26,",,s",36,",,s",14,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/12/22,0,",,s",,,26,",,s",45,",,s",12,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/12/23,0,",,s",,,32,",,s",51,",,s",18,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/12/24,0,",,s",,,33,",,s",46,",,s",25,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/12/25,0,",,s",,,27,",,s",48,",,s",14,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/12/26,0,",,s",,,28,",,s",50,",,s",14,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/12/27,0,",,s",,,30,",,s",53,",,s",16,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/12/28,0,",,s",,,33,",,s",53,",,s",17,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/12/29,0,"T,,s",,,27,",,s",47,",,s",22,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/12/30,0,",,s",,,24,",,s",44,",,s",12,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1987/12/31,0,",,s",,,27,",,s",32,",,s",22,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/1/1,0,",,s",,,26,",,s",43,",,s",14,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/1/2,0,",,s",,,29,",,s",44,",,s",15,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/1/3,0,",,s",,,28,",,s",38,",,s",17,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/1/4,0,",,s",,,25,",,s",40,",,s",14,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/1/5,0,",,s",,,30,",,s",46,",,s",19,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/1/6,0,",,s",,,25,",,s",32,",,s",19,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/1/7,0,",,s",,,24,",,s",43,",,s",9,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/1/8,0,",,s",,,21,",,s",33,",,s",9,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/1/9,0,",,s",,,18,",,s",35,",,s",7,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/1/10,0,",,s",,,18,",,s",29,",,s",10,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/1/11,0,",,s",,,21,",,s",40,",,s",7,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/1/12,0,",,s",,,22,",,s",42,",,s",7,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/1/13,0,",,s",,,27,",,s",36,",,s",20,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/1/14,0,",,s",,,20,",,s",31,",,s",11,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/1/15,0,",,s",,,16,",,s",25,",,s",12,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/1/16,0,",,s",,,11,",,s",22,",,s",2,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/1/17,0,",,s",,,11,",,s",29,",,s",-2,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/1/18,0,",,s",,,16,",,s",37,",,s",1,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/1/19,0,",,s",,,19,",,s",32,",,s",9,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/1/20,0,",,s",,,22,",,s",38,",,s",9,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/1/21,0,",,s",,,26,",,s",43,",,s",14,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/1/22,0,",,s",,,16,",,s",36,",,s",6,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/1/23,0,",,s",,,17,",,s",38,",,s",4,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/1/24,0,",,s",,,18,",,s",28,",,s",8,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/1/25,0,",,s",,,21,",,s",30,",,s",10,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/1/26,0,",,s",,,21,",,s",40,",,s",10,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/1/27,0,",,s",,,26,",,s",43,",,s",14,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/1/28,0,",,s",,,27,",,s",46,",,s",9,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/1/29,0,",,s",,,26,",,s",41,",,s",16,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/1/30,0,",,s",,,23,",,s",36,",,s",11,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/1/31,0,",,s",,,25,",,s",44,",,s",8,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/2/1,0,",,s",,,29,",,s",44,",,s",13,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/2/2,0,",,s",,,28,",,s",53,",,s",11,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/2/3,0,",,s",,,35,",,s",53,",,s",17,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/2/4,0,",,s",,,40,",,s",61,",,s",23,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/2/5,0,",,s",,,28,",,s",55,",,s",21,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/2/6,0,",,s",,,28,",,s",46,",,s",18,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/2/7,0,",,s",,,25,",,s",37,",,s",16,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/2/8,0,",,s",,,28,",,s",38,",,s",18,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/2/9,0,",,s",,,24,",,s",33,",,s",18,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/2/10,0.01,",,s",,,22,",,s",28,",,s",18,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/2/11,0,",,s",,,20,",,s",39,",,s",10,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/2/12,0,",,s",,,24,",,s",40,",,s",13,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/2/13,0,",,s",,,20,",,s",31,",,s",14,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/2/14,0,",,s",,,21,",,s",34,",,s",11,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/2/15,0,",,s",,,20,",,s",27,",,s",12,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/2/16,0.02,",,s",,,12,",,s",20,",,s",8,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/2/17,0,",,s",,,11,",,s",32,",,s",-2,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/2/18,0,",,s",,,19,",,s",37,",,s",6,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/2/19,0,",,s",,,23,",,s",46,",,s",8,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/2/20,0,",,s",,,27,",,s",53,",,s",11,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/2/21,0,",,s",,,33,",,s",42,",,s",23,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/2/22,0.04,",,s",,,22,",,s",33,",,s",18,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/2/23,0.2,",,s",,,24,",,s",32,",,s",15,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/2/24,0,",,s",,,26,",,s",33,",,s",22,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/2/25,0.02,",,s",,,25,",,s",32,",,s",20,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/2/26,0,"T,,s",,,26,",,s",36,",,s",17,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/2/27,0,"T,,s",,,26,",,s",33,",,s",20,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/2/28,0,"T,,s",,,14,",,s",21,",,s",9,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/2/29,0,",,s",,,14,",,s",27,",,s",6,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/3/1,0,",,s",,,18,",,s",31,",,s",8,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/3/2,0,",,s",,,21,",,s",34,",,s",13,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/3/3,0,",,s",,,21,",,s",31,",,s",15,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/3/4,0,"T,,s",,,16,",,s",30,",,s",8,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/3/5,0,",,s",,,19,",,s",35,",,s",8,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/3/6,0,"T,,s",,,15,",,s",25,",,s",8,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/3/7,0,",,s",,,20,",,s",41,",,s",8,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/3/8,0,",,s",,,27,",,s",45,",,s",12,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/3/9,0,",,s",,,35,",,s",55,",,s",20,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/3/10,0,",,s",,,42,",,s",60,",,s",34,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/3/11,0,",,s",,,41,",,s",56,",,s",29,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/3/12,0,",,s",,,45,",,s",62,",,s",33,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/3/13,0,",,s",,,40,",,s",52,",,s",35,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/3/14,0.09,",,s",,,31,",,s",38,",,s",27,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/3/15,0,"T,,s",,,36,",,s",48,",,s",29,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/3/16,0,",,s",,,40,",,s",54,",,s",27,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/3/17,0,"T,,s",,,38,",,s",48,",,s",33,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/3/18,0,",,s",,,38,",,s",44,",,s",34,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/3/19,0.02,",,s",,,33,",,s",40,",,s",28,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/3/20,0,",,s",,,35,",,s",42,",,s",31,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/3/21,0.01,",,s",,,32,",,s",43,",,s",28,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/3/22,0.07,",,s",,,31,",,s",38,",,s",24,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/3/23,0,",,s",,,36,",,s",49,",,s",27,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/3/24,0.04,",,s",,,31,",,s",42,",,s",24,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/3/25,0.06,",,s",,,32,",,s",44,",,s",26,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/3/26,0,",,s",,,36,",,s",46,",,s",30,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/3/27,0,",,s",,,38,",,s",44,",,s",34,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/3/28,0.04,",,s",,,33,",,s",40,",,s",31,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/3/29,0,"T,,s",,,36,",,s",50,",,s",27,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/3/30,0,",,s",,,37,",,s",45,",,s",31,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/3/31,0.01,",,s",,,36,",,s",44,",,s",31,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/4/1,0.04,",,s",,,38,",,s",48,",,s",30,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/4/2,0.02,",,s",,,40,",,s",50,",,s",33,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/4/3,0,",,s",,,45,",,s",63,",,s",30,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/4/4,0,",,s",,,44,",,s",58,",,s",38,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/4/5,0,",,s",,,41,",,s",50,",,s",36,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/4/6,0.04,",,s",,,35,",,s",45,",,s",28,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/4/7,0,",,s",,,39,",,s",51,",,s",32,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/4/8,0,",,s",,,44,",,s",63,",,s",29,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/4/9,0,",,s",,,49,",,s",63,",,s",36,",,s"
CHM00052866,"XINING, CH",36.617,101.767,2296,1988/4/10,0,",,s",,,51,",,s",64,",,s",39,",,s"
